GroupCueID,Group,Subject,Period,Cue,Stage,Infusion,Day,MagEntries
Saline: A,Saline,29,CSPre,A,Stage1,Infusion,10,2.25
Saline: A,Saline,30,PreCS,A,Stage1,No Infusion,1,1.0625
Saline: A,Saline,30,PreCS,A,Stage1,No Infusion,2,0.4375
Saline: A,Saline,30,PreCS,A,Stage1,No Infusion,3,0.25
Saline: A,Saline,30,PreCS,A,Stage1,No Infusion,4,0.3125
Saline: A,Saline,30,PreCS,A,Stage1,Infusion,5,0.125
Saline: A,Saline,30,PreCS,A,Stage1,Infusion,6,0.0625
Saline: A,Saline,30,PreCS,A,Stage1,Infusion,7,0
Saline: A,Saline,30,PreCS,A,Stage1,Infusion,8,0
Saline: A,Saline,30,PreCS,A,Stage1,Infusion,9,0.4375
Saline: A,Saline,30,PreCS,A,Stage1,Infusion,10,0
Saline: A,Saline,30,CS,A,Stage1,No Infusion,1,0.6875
Saline: A,Saline,30,CS,A,Stage1,No Infusion,2,0.4375
Saline: A,Saline,30,CS,A,Stage1,No Infusion,3,0.875
Saline: A,Saline,30,CS,A,Stage1,No Infusion,4,0.4375
Saline: A,Saline,30,CS,A,Stage1,Infusion,5,0.4375
Saline: A,Saline,30,CS,A,Stage1,Infusion,6,1.375
Saline: A,Saline,30,CS,A,Stage1,Infusion,7,1.625
Saline: A,Saline,30,CS,A,Stage1,Infusion,8,1.6875
Saline: A,Saline,30,CS,A,Stage1,Infusion,9,2
Saline: A,Saline,30,CS,A,Stage1,Infusion,10,1.375
Saline: A,Saline,30,CSPre,A,Stage1,No Infusion,1,-0.375
Saline: A,Saline,30,CSPre,A,Stage1,No Infusion,2,0
Saline: A,Saline,30,CSPre,A,Stage1,No Infusion,3,0.625
Saline: A,Saline,30,CSPre,A,Stage1,No Infusion,4,0.125
Saline: A,Saline,30,CSPre,A,Stage1,Infusion,5,0.3125
Saline: A,Saline,30,CSPre,A,Stage1,Infusion,6,1.3125
Saline: A,Saline,30,CSPre,A,Stage1,Infusion,7,1.625
Saline: A,Saline,30,CSPre,A,Stage1,Infusion,8,1.6875
Saline: A,Saline,30,CSPre,A,Stage1,Infusion,9,1.5625
Saline: A,Saline,30,CSPre,A,Stage1,Infusion,10,1.375
