Day,Session,MSN,Experiment,StartDate,StartTime,Group,Box,Subject,Session Length,Total Rewards,RI Schedule,Lever Identity,Reward Identity,Total LP,Total MagEntry,Total MagDuration,5s Bin,LP Bin,MagEntry Bin,Mag Dur Bin,Rewards Bin
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,4,4,396.99,25,1,1,1,26,46,38818,0,0,0,0,0
