folder,file,savename,subject,protocol,station,run,project,userID,session,bin_trial,bin_state,bin_time,bin_timewithin,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,counterbalancing,Period,state_ID,CS_name,Stage,Day
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,8,18,978,4,0,0,0,0,0,0,0,0,BX,CS,Siren_Flash,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,8,18,979,5,0,0,0,0,0,0,0,0,BX,CS,Siren_Flash,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,8,18,980,6,0,0,0,0,0,0,0,0,BX,CS,Siren_Flash,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,8,18,981,7,0,0,0,0,0,0,0,0,BX,CS,Siren_Flash,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,8,18,982,8,0,0,0,0,0,0,0,0,BX,CS,Siren_Flash,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,8,18,983,9,0,0,0,0,0,0,0,0,BX,CS,Siren_Flash,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,8,18,984,10,0,0,0,0,0,0,0,0,BX,CS,Siren_Flash,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,8,15,985,1,0,0,0,0,0,0,0,0,BX,Post,NoReward,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,8,15,986,2,0,0,0,0,0,0,0,0,BX,Post,NoReward,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,8,15,987,3,0,0,0,0,0,0,0,0,BX,Post,NoReward,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,8,15,988,4,0,0,0,0,0,0,0,0,BX,Post,NoReward,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,8,15,989,5,0,0,0,0,0,0,0,0,BX,Post,NoReward,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,8,15,990,6,0,0,0,0,0,0,0,0,BX,Post,NoReward,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,8,15,991,7,0,0,0,0,0,0,0,0,BX,Post,NoReward,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,8,15,992,8,0,0,0,0,0,0,0,0,BX,Post,NoReward,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,8,15,993,9,0,0,0,0,0,0,0,0,BX,Post,NoReward,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,8,15,994,10,0,0,0,0,0,0,0,0,BX,Post,NoReward,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,2,1085,1,0,0,0,0,0,0,0,0,BX,Pre,PreCS,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,2,1086,2,0,0,0,0,1,0.759999999999991,0,0,BX,Pre,PreCS,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,2,1087,3,0,0,0,0,2,0.619999999999891,0,0,BX,Pre,PreCS,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,2,1088,4,0,0,0,0,0,0,0,0,BX,Pre,PreCS,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,2,1089,5,0,0,0,0,1,0.819999999999936,0,0,BX,Pre,PreCS,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,2,1090,6,0,0,0,0,0,1,0,0,BX,Pre,PreCS,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,2,1091,7,0,0,0,0,0,1,0,0,BX,Pre,PreCS,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,2,1092,8,0,0,0,0,0,1,0,0,BX,Pre,PreCS,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,2,1093,9,0,0,0,0,0,0.200000000000045,0,0,BX,Pre,PreCS,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,2,1094,10,0,0,0,0,0,0,0,0,BX,Pre,PreCS,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,8,1095,1,0,0,0,0,1,0.519999999999982,0,0,BX,CS,Tone,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,8,1096,2,0,0,0,0,1,0.319999999999936,0,0,BX,CS,Tone,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,8,1097,3,0,0,0,0,2,0.759999999999991,0,0,BX,CS,Tone,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,8,1098,4,0,0,0,0,1,0.0399999999999636,0,0,BX,CS,Tone,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,8,1099,5,0,0,0,0,1,0.820000000000164,0,0,BX,CS,Tone,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,8,1100,6,0,0,0,0,1,0.339999999999918,0,0,BX,CS,Tone,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,8,1101,7,0,0,0,0,1,0.419999999999845,0,0,BX,CS,Tone,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,8,1102,8,0,0,0,0,0,0.319999999999936,0,0,BX,CS,Tone,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,8,1103,9,0,0,0,0,1,0.579999999999927,0,0,BX,CS,Tone,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,8,1104,10,0,0,0,0,0,0.599999999999909,0,0,BX,CS,Tone,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,11,1105,1,0,0,0,0,1,0.700000000000045,0,0,BX,Post,Pel_Chocolate,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,11,1106,2,0,0,0,0,0,1,0,0,BX,Post,Pel_Chocolate,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,11,1107,3,0,0,0,0,0,1,0,0,BX,Post,Pel_Chocolate,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,11,1108,4,0,0,0,0,0,0.940000000000055,0,0,BX,Post,Pel_Chocolate,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,11,1109,5,0,0,0,0,1,0.419999999999845,0,0,BX,Post,Pel_Chocolate,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,11,1110,6,0,0,0,0,2,0.340000000000146,0,0,BX,Post,Pel_Chocolate,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,11,1111,7,0,0,0,0,0,0,0,0,BX,Post,Pel_Chocolate,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,11,1112,8,0,0,0,0,0,0,0,0,BX,Post,Pel_Chocolate,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,11,1113,9,0,0,0,0,0,0,0,0,BX,Post,Pel_Chocolate,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,9,11,1114,10,0,0,0,0,0,0,0,0,BX,Post,Pel_Chocolate,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,2,1175,1,0,0,0,0,0,1,0,0,BX,Pre,PreCS,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,2,1176,2,0,0,0,0,0,1,0,0,BX,Pre,PreCS,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,2,1177,3,0,0,0,0,0,0.279999999999973,0,0,BX,Pre,PreCS,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,2,1178,4,0,0,0,0,0,0,0,0,BX,Pre,PreCS,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,2,1179,5,0,0,0,0,0,0,0,0,BX,Pre,PreCS,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,2,1180,6,0,0,0,0,0,0,0,0,BX,Pre,PreCS,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,2,1181,7,0,0,0,0,0,0,0,0,BX,Pre,PreCS,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,2,1182,8,0,0,0,0,0,0,0,0,BX,Pre,PreCS,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,2,1183,9,0,0,0,0,0,0,0,0,BX,Pre,PreCS,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,2,1184,10,0,0,0,0,0,0,0,0,BX,Pre,PreCS,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,9,1185,1,0,0,0,0,0,0,0,0,BX,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,9,1186,2,0,0,0,0,1,0.400000000000091,0,0,BX,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,9,1187,3,0,0,0,0,1,0.360000000000127,0,0,BX,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,9,1188,4,0,0,0,0,1,0.880000000000109,0,0,BX,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,9,1189,5,0,0,0,0,0,0.200000000000045,0,0,BX,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,9,1190,6,0,0,0,0,1,0.559999999999945,0,0,BX,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,9,1191,7,0,0,0,0,0,0.980000000000018,0,0,BX,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,9,1192,8,0,0,0,0,1,0.420000000000073,0,0,BX,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,9,1193,9,0,0,0,0,2,0.459999999999809,0,0,BX,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,9,1194,10,0,0,0,0,0,0,0,0,BX,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,10,1195,1,0,0,0,0,1,0.700000000000045,0,0,BX,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,10,1196,2,0,0,0,0,0,1,0,0,BX,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,10,1197,3,0,0,0,0,2,0.879999999999882,0,0,BX,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,10,1198,4,0,0,0,0,0,1,0,0,BX,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,10,1199,5,0,0,0,0,0,1,0,0,BX,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,10,1200,6,0,0,0,0,0,1,0,0,BX,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,10,1201,7,0,0,0,0,0,0.900000000000091,0,0,BX,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,10,1202,8,0,0,0,0,0,0,0,0,BX,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,10,1203,9,0,0,0,0,0,0,0,0,BX,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,10,10,1204,10,0,0,0,0,0,0,0,0,BX,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,24,1310,1,0,0,0,0,0,0,0,0,BX,Pre,PreCS_Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,24,1311,2,0,0,0,0,0,0,0,0,BX,Pre,PreCS_Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,24,1312,3,0,0,0,0,1,0.579999999999927,0,0,BX,Pre,PreCS_Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,24,1313,4,0,0,0,0,0,0.920000000000073,0,0,BX,Pre,PreCS_Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,24,1314,5,0,0,0,0,0,0,0,0,BX,Pre,PreCS_Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,24,1315,6,0,0,0,0,0,0,0,0,BX,Pre,PreCS_Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,24,1316,7,0,0,0,0,0,0,0,0,BX,Pre,PreCS_Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,24,1317,8,0,0,0,0,0,0,0,0,BX,Pre,PreCS_Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,24,1318,9,0,0,0,0,0,0,0,0,BX,Pre,PreCS_Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,24,1319,10,0,0,0,0,0,0,0,0,BX,Pre,PreCS_Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,9,1320,1,0,0,0,0,1,0.279999999999973,0,0,BX,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,9,1321,2,0,0,0,0,0,0,0,0,BX,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,9,1322,3,0,0,0,0,1,0.580000000000155,0,0,BX,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,9,1323,4,0,0,0,0,0,0,0,0,BX,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,9,1324,5,0,0,0,0,1,0.599999999999909,0,0,BX,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,9,1325,6,0,0,0,0,0,0.960000000000036,0,0,BX,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,9,1326,7,0,0,0,0,1,0.420000000000073,0,0,BX,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,9,1327,8,0,0,0,0,1,0.579999999999927,0,0,BX,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,9,1328,9,0,0,0,0,0,0.319999999999936,0,0,BX,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,9,1329,10,0,0,0,0,1,0.220000000000027,0,0,BX,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,10,1330,1,0,0,0,0,0,1,0,0,BX,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,10,1331,2,0,0,0,0,0,1,0,0,BX,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,10,1332,3,0,0,0,0,0,1,0,0,BX,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,10,1333,4,0,0,0,0,0,1,0,0,BX,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,10,1334,5,0,0,0,0,0,1,0,0,BX,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,10,1335,6,0,0,0,0,0,0.539999999999964,0,0,BX,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,10,1336,7,0,0,0,0,1,0.259999999999991,0,0,BX,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,10,1337,8,0,0,0,0,0,0.619999999999891,0,0,BX,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder1,CISummationtestStage4Day15BDorder1_Rat2.csv,2_____,49,9,1,C,Marios,210,11,10,1338,9,0,0,0,0,0,0,0,0,BX,Post,Pel_Banana,C_O1,Stage4,Day15
